home_code,home_name,work_code,work_name,commuters
1607092,Skoroszyce,1601034,Grodków - miasto,164
1607092,Skoroszyce,1601035,Grodków - obszar wiejski,44
1607092,Skoroszyce,1601044,Lewin Brzeski - miasto,3
1607092,Skoroszyce,1601062,Olszanka,3
1607092,Skoroszyce,1605024,Krapkowice - miasto,4
1607092,Skoroszyce,1607034,Korfantów - miasto,8
1607092,Skoroszyce,1607042,Łambinowice,14
1607092,Skoroszyce,1607054,Nysa - miasto,273
1607092,Skoroszyce,1607055,Nysa - obszar wiejski,20
1607092,Skoroszyce,1607064,Otmuchów - miasto,4
1607092,Skoroszyce,1607082,Pakosławice,22
1607092,Skoroszyce,1609012,Chrząstowice,4
1607092,Skoroszyce,1609074,Niemodlin - miasto,34
1607092,Skoroszyce,1609075,Niemodlin - obszar wiejski,5
1607092,Skoroszyce,1609124,Tułowice - miasto,18
1607092,Skoroszyce,1661011,Opole,133
1607092,Skoroszyce,3009011,Koło,3
1607092,Skoroszyce,3012044,Krotoszyn - miasto,6
1607092,Skoroszyce,3021084,Kostrzyn - miasto,3
1607092,Skoroszyce,3021172,Tarnowo Podgórne,5
1607092,Skoroszyce,3064011,Poznań,3
1608014,Dobrodzień - miasto,264011,Wrocław,6
1608014,Dobrodzień - miasto,1465011,M.st.Warszawa,11
1608014,Dobrodzień - miasto,1604024,Kluczbork - miasto,3
1608014,Dobrodzień - miasto,1608015,Dobrodzień - obszar wiejski,104
1608014,Dobrodzień - miasto,1608034,Olesno - miasto,20
1608014,Dobrodzień - miasto,1608072,Zębowice,4
1608014,Dobrodzień - miasto,1609084,Ozimek - miasto,11
1608014,Dobrodzień - miasto,1609085,Ozimek - obszar wiejski,8
1608014,Dobrodzień - miasto,1611054,Strzelce Opolskie - miasto,12
1608014,Dobrodzień - miasto,1611074,Zawadzkie - miasto,13
1608014,Dobrodzień - miasto,1661011,Opole,29
1608014,Dobrodzień - miasto,2407011,Lubliniec,40
1608014,Dobrodzień - miasto,2407032,Ciasna,24
1608014,Dobrodzień - miasto,2407052,Kochanowice,4
1608014,Dobrodzień - miasto,2407072,Pawonków,14
1608014,Dobrodzień - miasto,2466011,Gliwice,3
1608014,Dobrodzień - miasto,2469011,Katowice,3
1608015,Dobrodzień - obszar wiejski,264011,Wrocław,8
1608015,Dobrodzień - obszar wiejski,1465011,M.st.Warszawa,8
1608015,Dobrodzień - obszar wiejski,1604024,Kluczbork - miasto,3
1608015,Dobrodzień - obszar wiejski,1608014,Dobrodzień - miasto,405
1608015,Dobrodzień - obszar wiejski,1608034,Olesno - miasto,25
1608015,Dobrodzień - obszar wiejski,1608035,Olesno - obszar wiejski,3
1608015,Dobrodzień - obszar wiejski,1608072,Zębowice,23
1608015,Dobrodzień - obszar wiejski,1609012,Chrząstowice,3
1608015,Dobrodzień - obszar wiejski,1609084,Ozimek - miasto,31
1608015,Dobrodzień - obszar wiejski,1609085,Ozimek - obszar wiejski,20
1608015,Dobrodzień - obszar wiejski,1611034,Kolonowskie - miasto,22
1608015,Dobrodzień - obszar wiejski,1611035,Kolonowskie - obszar wiejski,5
1608015,Dobrodzień - obszar wiejski,1611054,Strzelce Opolskie - miasto,14
1608015,Dobrodzień - obszar wiejski,1611074,Zawadzkie - miasto,89
1608015,Dobrodzień - obszar wiejski,1661011,Opole,58
1608015,Dobrodzień - obszar wiejski,2407011,Lubliniec,40
1608015,Dobrodzień - obszar wiejski,2407032,Ciasna,32
1608015,Dobrodzień - obszar wiejski,2407072,Pawonków,23
1608015,Dobrodzień - obszar wiejski,2464011,Częstochowa,4
1608015,Dobrodzień - obszar wiejski,3012044,Krotoszyn - miasto,5
1608024,Gorzów Śląski - miasto,264011,Wrocław,3
1608024,Gorzów Śląski - miasto,1017094,Wieluń - miasto,7
1608024,Gorzów Śląski - miasto,1061011,Łódź,4
1608024,Gorzów Śląski - miasto,1465011,M.st.Warszawa,3
1608024,Gorzów Śląski - miasto,1604024,Kluczbork - miasto,48
1608024,Gorzów Śląski - miasto,1604025,Kluczbork - obszar wiejski,17
1608024,Gorzów Śląski - miasto,1608014,Dobrodzień - miasto,3
1608024,Gorzów Śląski - miasto,1608015,Dobrodzień - obszar wiejski,3
1608024,Gorzów Śląski - miasto,1608025,Gorzów Śląski - obszar wiejski,48
1608024,Gorzów Śląski - miasto,1608034,Olesno - miasto,96
1608024,Gorzów Śląski - miasto,1608035,Olesno - obszar wiejski,3
1608024,Gorzów Śląski - miasto,1608044,Praszka - miasto,82
1608024,Gorzów Śląski - miasto,1608045,Praszka - obszar wiejski,16
1608024,Gorzów Śląski - miasto,1608052,Radłów,7
1608024,Gorzów Śląski - miasto,1609085,Ozimek - obszar wiejski,5
1608024,Gorzów Śląski - miasto,1661011,Opole,14
1608024,Gorzów Śląski - miasto,3008042,Łęka Opatowska,5
1608025,Gorzów Śląski - obszar wiejski,264011,Wrocław,10
1608025,Gorzów Śląski - obszar wiejski,1017094,Wieluń - miasto,10
1608025,Gorzów Śląski - obszar wiejski,1018012,Bolesławiec,8
1608025,Gorzów Śląski - obszar wiejski,1018052,Łubnice,18
1608025,Gorzów Śląski - obszar wiejski,1604014,Byczyna - miasto,9
1608025,Gorzów Śląski - obszar wiejski,1604015,Byczyna - obszar wiejski,9
1608025,Gorzów Śląski - obszar wiejski,1604024,Kluczbork - miasto,76
1608025,Gorzów Śląski - obszar wiejski,1604025,Kluczbork - obszar wiejski,47
1608025,Gorzów Śląski - obszar wiejski,1604032,Lasowice Wielkie,4
1608025,Gorzów Śląski - obszar wiejski,1604044,Wołczyn - miasto,4
1608025,Gorzów Śląski - obszar wiejski,1608014,Dobrodzień - miasto,4
1608025,Gorzów Śląski - obszar wiejski,1608024,Gorzów Śląski - miasto,109
1608025,Gorzów Śląski - obszar wiejski,1608034,Olesno - miasto,146
1608025,Gorzów Śląski - obszar wiejski,1608035,Olesno - obszar wiejski,10
1608025,Gorzów Śląski - obszar wiejski,1608044,Praszka - miasto,130
1608025,Gorzów Śląski - obszar wiejski,1608045,Praszka - obszar wiejski,15
1608025,Gorzów Śląski - obszar wiejski,1608052,Radłów,17
1608025,Gorzów Śląski - obszar wiejski,1608062,Rudniki,4
1608025,Gorzów Śląski - obszar wiejski,1609085,Ozimek - obszar wiejski,11
1608025,Gorzów Śląski - obszar wiejski,1661011,Opole,19
1608025,Gorzów Śląski - obszar wiejski,3008012,Baranów,3
1608025,Gorzów Śląski - obszar wiejski,3008034,Kępno - miasto,4
1608025,Gorzów Śląski - obszar wiejski,3008042,Łęka Opatowska,18
1608034,Olesno - miasto,264011,Wrocław,25
1608034,Olesno - miasto,1061011,Łódź,3
1608034,Olesno - miasto,1204052,Olesno,5
1608034,Olesno - miasto,1261011,Kraków,7
1608034,Olesno - miasto,1465011,M.st.Warszawa,19
1608034,Olesno - miasto,1604015,Byczyna - obszar wiejski,3
1608034,Olesno - miasto,1604024,Kluczbork - miasto,64
1608034,Olesno - miasto,1604025,Kluczbork - obszar wiejski,13
1608034,Olesno - miasto,1604032,Lasowice Wielkie,18
1608034,Olesno - miasto,1608014,Dobrodzień - miasto,52
1608034,Olesno - miasto,1608015,Dobrodzień - obszar wiejski,22
1608034,Olesno - miasto,1608024,Gorzów Śląski - miasto,20
1608034,Olesno - miasto,1608025,Gorzów Śląski - obszar wiejski,15
1608034,Olesno - miasto,1608035,Olesno - obszar wiejski,135
1608034,Olesno - miasto,1608044,Praszka - miasto,14
1608034,Olesno - miasto,1608045,Praszka - obszar wiejski,4
1608034,Olesno - miasto,1608052,Radłów,19
1608034,Olesno - miasto,1608062,Rudniki,4
1608034,Olesno - miasto,1608072,Zębowice,8
1608034,Olesno - miasto,1609052,Łubniany,3
1608034,Olesno - miasto,1609084,Ozimek - miasto,6
1608034,Olesno - miasto,1609085,Ozimek - obszar wiejski,8
1608034,Olesno - miasto,1611054,Strzelce Opolskie - miasto,4
1608034,Olesno - miasto,1611074,Zawadzkie - miasto,8
1608034,Olesno - miasto,1661011,Opole,100
1608034,Olesno - miasto,2406062,Panki,3
1608034,Olesno - miasto,2407011,Lubliniec,19
1608034,Olesno - miasto,2407032,Ciasna,20
1608034,Olesno - miasto,2464011,Częstochowa,6
1608034,Olesno - miasto,2469011,Katowice,15
1608034,Olesno - miasto,2478011,Zabrze,5
1608035,Olesno - obszar wiejski,264011,Wrocław,14
1608035,Olesno - obszar wiejski,1261011,Kraków,5
1608035,Olesno - obszar wiejski,1465011,M.st.Warszawa,8
1608035,Olesno - obszar wiejski,1604024,Kluczbork - miasto,50
1608035,Olesno - obszar wiejski,1604025,Kluczbork - obszar wiejski,14
1608035,Olesno - obszar wiejski,1604032,Lasowice Wielkie,25
1608035,Olesno - obszar wiejski,1608014,Dobrodzień - miasto,32
1608035,Olesno - obszar wiejski,1608015,Dobrodzień - obszar wiejski,21
1608035,Olesno - obszar wiejski,1608024,Gorzów Śląski - miasto,9
1608035,Olesno - obszar wiejski,1608025,Gorzów Śląski - obszar wiejski,11
1608035,Olesno - obszar wiejski,1608034,Olesno - miasto,805
1608035,Olesno - obszar wiejski,1608044,Praszka - miasto,10
1608035,Olesno - obszar wiejski,1608052,Radłów,26
1608035,Olesno - obszar wiejski,1608072,Zębowice,5
1608035,Olesno - obszar wiejski,1609085,Ozimek - obszar wiejski,5
1608035,Olesno - obszar wiejski,1609132,Turawa,3
1608035,Olesno - obszar wiejski,1611054,Strzelce Opolskie - miasto,4
1608035,Olesno - obszar wiejski,1611074,Zawadzkie - miasto,3
1608035,Olesno - obszar wiejski,1661011,Opole,60
1608035,Olesno - obszar wiejski,2406024,Krzepice - miasto,4
1608035,Olesno - obszar wiejski,2406062,Panki,13
1608035,Olesno - obszar wiejski,2406082,Przystajń,10
1608035,Olesno - obszar wiejski,2407011,Lubliniec,26
1608035,Olesno - obszar wiejski,2407032,Ciasna,39
1608035,Olesno - obszar wiejski,2407052,Kochanowice,3
1608035,Olesno - obszar wiejski,2464011,Częstochowa,8
1608035,Olesno - obszar wiejski,2466011,Gliwice,5
1608035,Olesno - obszar wiejski,2469011,Katowice,8
1608035,Olesno - obszar wiejski,2478011,Zabrze,3
1608035,Olesno - obszar wiejski,3064011,Poznań,4
1608044,Praszka - miasto,264011,Wrocław,41
1608044,Praszka - miasto,1017012,Biała,3
1608044,Praszka - miasto,1017022,Czarnożyły,10
1608044,Praszka - miasto,1017042,Mokrsko,3
1608044,Praszka - miasto,1017072,Pątnów,3
1608044,Praszka - miasto,1017082,Skomlin,6
1608044,Praszka - miasto,1017094,Wieluń - miasto,77
1608044,Praszka - miasto,1018022,Czastary,3
1608044,Praszka - miasto,1018052,Łubnice,6
1608044,Praszka - miasto,1061011,Łódź,7
1608044,Praszka - miasto,1465011,M.st.Warszawa,19
1608044,Praszka - miasto,1604014,Byczyna - miasto,3
1608044,Praszka - miasto,1604024,Kluczbork - miasto,86
1608044,Praszka - miasto,1604025,Kluczbork - obszar wiejski,32
1608044,Praszka - miasto,1606024,Namysłów - miasto,3
1608044,Praszka - miasto,1607054,Nysa - miasto,3
1608044,Praszka - miasto,1608024,Gorzów Śląski - miasto,93
1608044,Praszka - miasto,1608025,Gorzów Śląski - obszar wiejski,24
1608044,Praszka - miasto,1608034,Olesno - miasto,145
1608044,Praszka - miasto,1608035,Olesno - obszar wiejski,14
1608044,Praszka - miasto,1608045,Praszka - obszar wiejski,118
1608044,Praszka - miasto,1608052,Radłów,6
1608044,Praszka - miasto,1608062,Rudniki,44
1608044,Praszka - miasto,1609085,Ozimek - obszar wiejski,31
1608044,Praszka - miasto,1611054,Strzelce Opolskie - miasto,8
1608044,Praszka - miasto,1661011,Opole,50
1608044,Praszka - miasto,2406014,Kłobuck - miasto,3
1608044,Praszka - miasto,2406024,Krzepice - miasto,3
1608044,Praszka - miasto,2406025,Krzepice - obszar wiejski,3
1608044,Praszka - miasto,2464011,Częstochowa,11
1608044,Praszka - miasto,2469011,Katowice,4
1608044,Praszka - miasto,3008042,Łęka Opatowska,7
1608045,Praszka - obszar wiejski,264011,Wrocław,21
1608045,Praszka - obszar wiejski,1017012,Biała,5
1608045,Praszka - obszar wiejski,1017042,Mokrsko,7
1608045,Praszka - obszar wiejski,1017072,Pątnów,3
1608045,Praszka - obszar wiejski,1017082,Skomlin,5
1608045,Praszka - obszar wiejski,1017094,Wieluń - miasto,90
1608045,Praszka - obszar wiejski,1017095,Wieluń - obszar wiejski,14
1608045,Praszka - obszar wiejski,1017102,Wierzchlas,4
1608045,Praszka - obszar wiejski,1603011,Kędzierzyn-Koźle,3
1608045,Praszka - obszar wiejski,1604014,Byczyna - miasto,7
1608045,Praszka - obszar wiejski,1604015,Byczyna - obszar wiejski,3
1608045,Praszka - obszar wiejski,1604024,Kluczbork - miasto,79
1608045,Praszka - obszar wiejski,1604025,Kluczbork - obszar wiejski,28
1608045,Praszka - obszar wiejski,1608024,Gorzów Śląski - miasto,73
1608045,Praszka - obszar wiejski,1608025,Gorzów Śląski - obszar wiejski,20
1608045,Praszka - obszar wiejski,1608034,Olesno - miasto,144
1608045,Praszka - obszar wiejski,1608035,Olesno - obszar wiejski,7
1608045,Praszka - obszar wiejski,1608044,Praszka - miasto,672
1608045,Praszka - obszar wiejski,1608052,Radłów,7
1608045,Praszka - obszar wiejski,1608062,Rudniki,65
1608045,Praszka - obszar wiejski,1609052,Łubniany,3
1608045,Praszka - obszar wiejski,1609085,Ozimek - obszar wiejski,26
1608045,Praszka - obszar wiejski,1661011,Opole,29
1608045,Praszka - obszar wiejski,2406024,Krzepice - miasto,8
1608045,Praszka - obszar wiejski,2413041,Tarnowskie Góry,3
1608045,Praszka - obszar wiejski,2464011,Częstochowa,5
1608045,Praszka - obszar wiejski,2469011,Katowice,3
1608045,Praszka - obszar wiejski,3008042,Łęka Opatowska,3
1608045,Praszka - obszar wiejski,3012044,Krotoszyn - miasto,9
1608052,Radłów,264011,Wrocław,6
1608052,Radłów,1017094,Wieluń - miasto,3
1608052,Radłów,1465011,M.st.Warszawa,3
1608052,Radłów,1604024,Kluczbork - miasto,19
1608052,Radłów,1604025,Kluczbork - obszar wiejski,6
1608052,Radłów,1608014,Dobrodzień - miasto,3
1608052,Radłów,1608015,Dobrodzień - obszar wiejski,3
1608052,Radłów,1608024,Gorzów Śląski - miasto,14
1608052,Radłów,1608025,Gorzów Śląski - obszar wiejski,8
1608052,Radłów,1608034,Olesno - miasto,295
1608052,Radłów,1608035,Olesno - obszar wiejski,62
1608052,Radłów,1608044,Praszka - miasto,20
1608052,Radłów,1608045,Praszka - obszar wiejski,6
1608052,Radłów,1608062,Rudniki,5
1608052,Radłów,1609085,Ozimek - obszar wiejski,3
1608052,Radłów,1661011,Opole,14
1608052,Radłów,2406024,Krzepice - miasto,7
1608052,Radłów,2406025,Krzepice - obszar wiejski,3
1608052,Radłów,2464011,Częstochowa,3
1608052,Radłów,3064011,Poznań,4
1608062,Rudniki,223052,Kobierzyce,3
1608062,Rudniki,264011,Wrocław,32
1608062,Rudniki,1009014,Działoszyn - miasto,3
1608062,Rudniki,1009015,Działoszyn - obszar wiejski,4
1608062,Rudniki,1017022,Czarnożyły,4
1608062,Rudniki,1017072,Pątnów,15
1608062,Rudniki,1017082,Skomlin,4
1608062,Rudniki,1017094,Wieluń - miasto,151
1608062,Rudniki,1017095,Wieluń - obszar wiejski,8
1608062,Rudniki,1018052,Łubnice,3
1608062,Rudniki,1061011,Łódź,4
1608062,Rudniki,1261011,Kraków,11
1608062,Rudniki,1465011,M.st.Warszawa,14
1608062,Rudniki,1604024,Kluczbork - miasto,41
1608062,Rudniki,1604025,Kluczbork - obszar wiejski,8
1608062,Rudniki,1608014,Dobrodzień - miasto,5
1608062,Rudniki,1608024,Gorzów Śląski - miasto,24
1608062,Rudniki,1608025,Gorzów Śląski - obszar wiejski,8
1608062,Rudniki,1608034,Olesno - miasto,173
1608062,Rudniki,1608035,Olesno - obszar wiejski,17
1608062,Rudniki,1608044,Praszka - miasto,377
1608062,Rudniki,1608045,Praszka - obszar wiejski,69
1608062,Rudniki,1608052,Radłów,27
1608062,Rudniki,1609084,Ozimek - miasto,8
1608062,Rudniki,1609085,Ozimek - obszar wiejski,35
1608062,Rudniki,1611054,Strzelce Opolskie - miasto,8
1608062,Rudniki,1661011,Opole,53
1608062,Rudniki,2406014,Kłobuck - miasto,23
1608062,Rudniki,2406024,Krzepice - miasto,92
1608062,Rudniki,2406025,Krzepice - obszar wiejski,39
1608062,Rudniki,2406032,Lipie,37
1608062,Rudniki,2406052,Opatów,4
1608062,Rudniki,2406062,Panki,10
1608062,Rudniki,2406082,Przystajń,4
1608062,Rudniki,2407011,Lubliniec,3
1608062,Rudniki,2407042,Herby,8
1608062,Rudniki,2413041,Tarnowskie Góry,67
1608062,Rudniki,2416021,Zawiercie,3
1608062,Rudniki,2464011,Częstochowa,26
1608062,Rudniki,2466011,Gliwice,3
1608062,Rudniki,2469011,Katowice,6
1608062,Rudniki,2475011,Sosnowiec,3
1608072,Zębowice,264011,Wrocław,3
1608072,Zębowice,1465011,M.st.Warszawa,4
1608072,Zębowice,1604024,Kluczbork - miasto,6
1608072,Zębowice,1608014,Dobrodzień - miasto,111
1608072,Zębowice,1608015,Dobrodzień - obszar wiejski,79
1608072,Zębowice,1608034,Olesno - miasto,34
1608072,Zębowice,1608035,Olesno - obszar wiejski,7
1608072,Zębowice,1609012,Chrząstowice,5
1608072,Zębowice,1609052,Łubniany,3
1608072,Zębowice,1609084,Ozimek - miasto,46
1608072,Zębowice,1609085,Ozimek - obszar wiejski,53
1608072,Zębowice,1609132,Turawa,25
1608072,Zębowice,1611034,Kolonowskie - miasto,3
1608072,Zębowice,1611054,Strzelce Opolskie - miasto,5
1608072,Zębowice,1611074,Zawadzkie - miasto,7
1608072,Zębowice,1661011,Opole,56
1608072,Zębowice,2407011,Lubliniec,4
1608072,Zębowice,2407032,Ciasna,3
1608072,Zębowice,2407072,Pawonków,3
1609012,Chrząstowice,264011,Wrocław,18
1609012,Chrząstowice,1061011,Łódź,3
1609012,Chrząstowice,1261011,Kraków,7
1609012,Chrząstowice,1465011,M.st.Warszawa,13
1609012,Chrząstowice,1601011,Brzeg,3
1609012,Chrząstowice,1603011,Kędzierzyn-Koźle,5
1609012,Chrząstowice,1605014,Gogolin - miasto,5
1609012,Chrząstowice,1605015,Gogolin - obszar wiejski,10
1609012,Chrząstowice,1605024,Krapkowice - miasto,8
1609012,Chrząstowice,1605054,Zdzieszowice - miasto,4
1609012,Chrząstowice,1609032,Dobrzeń Wielki,8
1609012,Chrząstowice,1609042,Komprachcice,3
1609012,Chrząstowice,1609052,Łubniany,13
1609012,Chrząstowice,1609062,Murów,3
1609012,Chrząstowice,1609084,Ozimek - miasto,78
1609012,Chrząstowice,1609085,Ozimek - obszar wiejski,45
1609012,Chrząstowice,1609112,Tarnów Opolski,56
1609012,Chrząstowice,1609132,Turawa,24
1609012,Chrząstowice,1611012,Izbicko,20
1609012,Chrząstowice,1611054,Strzelce Opolskie - miasto,25
1609012,Chrząstowice,1611055,Strzelce Opolskie - obszar wiejski,3
1609012,Chrząstowice,1661011,Opole,976
1609012,Chrząstowice,2466011,Gliwice,5
1609012,Chrząstowice,2469011,Katowice,5
1609022,Dąbrowa,264011,Wrocław,35
1609022,Dąbrowa,1007045,Opoczno - obszar wiejski,4
1609022,Dąbrowa,1261011,Kraków,4
1609022,Dąbrowa,1465011,M.st.Warszawa,41
1609022,Dąbrowa,1601011,Brzeg,6
1609022,Dąbrowa,1601044,Lewin Brzeski - miasto,9
1609022,Dąbrowa,1601045,Lewin Brzeski - obszar wiejski,13
1609022,Dąbrowa,1603011,Kędzierzyn-Koźle,3
1609022,Dąbrowa,1604024,Kluczbork - miasto,4
1609022,Dąbrowa,1605014,Gogolin - miasto,6
1609022,Dąbrowa,1605015,Gogolin - obszar wiejski,4
1609022,Dąbrowa,1605024,Krapkowice - miasto,13
1609022,Dąbrowa,1605025,Krapkowice - obszar wiejski,3
1609022,Dąbrowa,1605032,Strzeleczki,3
1609022,Dąbrowa,1607054,Nysa - miasto,5
1609022,Dąbrowa,1608034,Olesno - miasto,3
1609022,Dąbrowa,1609012,Chrząstowice,6
1609022,Dąbrowa,1609032,Dobrzeń Wielki,18
1609022,Dąbrowa,1609042,Komprachcice,34
1609022,Dąbrowa,1609052,Łubniany,8
1609022,Dąbrowa,1609074,Niemodlin - miasto,16
1609022,Dąbrowa,1609075,Niemodlin - obszar wiejski,4
1609022,Dąbrowa,1609092,Popielów,5
1609022,Dąbrowa,1609104,Prószków - miasto,14
1609022,Dąbrowa,1609105,Prószków - obszar wiejski,7
1609022,Dąbrowa,1609112,Tarnów Opolski,12
1609022,Dąbrowa,1609124,Tułowice - miasto,11
1609022,Dąbrowa,1609132,Turawa,6
1609022,Dąbrowa,1610044,Prudnik - miasto,5
1609022,Dąbrowa,1611054,Strzelce Opolskie - miasto,4
1609022,Dąbrowa,1661011,Opole,1603
1609022,Dąbrowa,3064011,Poznań,4
1609022,Dąbrowa,3262011,Szczecin,4
1609032,Dobrzeń Wielki,264011,Wrocław,27
1609032,Dobrzeń Wielki,1465011,M.st.Warszawa,17
1609032,Dobrzeń Wielki,1601011,Brzeg,4
1609032,Dobrzeń Wielki,1601022,Skarbimierz,4
1609032,Dobrzeń Wielki,1601044,Lewin Brzeski - miasto,3
1609032,Dobrzeń Wielki,1603011,Kędzierzyn-Koźle,4
1609032,Dobrzeń Wielki,1604024,Kluczbork - miasto,4
1609032,Dobrzeń Wielki,1605014,Gogolin - miasto,3
1609032,Dobrzeń Wielki,1606024,Namysłów - miasto,8
1609032,Dobrzeń Wielki,1606032,Pokój,22
1609032,Dobrzeń Wielki,1609012,Chrząstowice,5
1609032,Dobrzeń Wielki,1609022,Dąbrowa,8
1609032,Dobrzeń Wielki,1609052,Łubniany,38
1609032,Dobrzeń Wielki,1609062,Murów,49
1609032,Dobrzeń Wielki,1609084,Ozimek - miasto,6
1609032,Dobrzeń Wielki,1609092,Popielów,78
1609032,Dobrzeń Wielki,1609104,Prószków - miasto,3
1609032,Dobrzeń Wielki,1609112,Tarnów Opolski,6
1609032,Dobrzeń Wielki,1609132,Turawa,14
1609032,Dobrzeń Wielki,1611054,Strzelce Opolskie - miasto,6
1609032,Dobrzeń Wielki,1611065,Ujazd - obszar wiejski,3
1609032,Dobrzeń Wielki,1661011,Opole,1488
1609032,Dobrzeń Wielki,2466011,Gliwice,3
1609032,Dobrzeń Wielki,2469011,Katowice,7
1609042,Komprachcice,264011,Wrocław,29
1609042,Komprachcice,1465011,M.st.Warszawa,27
1609042,Komprachcice,1601011,Brzeg,4
1609042,Komprachcice,1603011,Kędzierzyn-Koźle,5
1609042,Komprachcice,1605014,Gogolin - miasto,3
1609042,Komprachcice,1605015,Gogolin - obszar wiejski,10
1609042,Komprachcice,1605024,Krapkowice - miasto,14
1609042,Komprachcice,1607054,Nysa - miasto,4
1609042,Komprachcice,1609012,Chrząstowice,7
1609042,Komprachcice,1609022,Dąbrowa,26
1609042,Komprachcice,1609032,Dobrzeń Wielki,10
1609042,Komprachcice,1609052,Łubniany,10
1609042,Komprachcice,1609074,Niemodlin - miasto,21
1609042,Komprachcice,1609075,Niemodlin - obszar wiejski,5
1609042,Komprachcice,1609085,Ozimek - obszar wiejski,3
1609042,Komprachcice,1609104,Prószków - miasto,90
1609042,Komprachcice,1609105,Prószków - obszar wiejski,60
1609042,Komprachcice,1609112,Tarnów Opolski,8
1609042,Komprachcice,1609124,Tułowice - miasto,10
1609042,Komprachcice,1609132,Turawa,6
1609042,Komprachcice,1611054,Strzelce Opolskie - miasto,4
1609042,Komprachcice,1661011,Opole,1594
1609042,Komprachcice,2261011,Gdańsk,3
1609042,Komprachcice,2466011,Gliwice,3
1609042,Komprachcice,2469011,Katowice,5
1609042,Komprachcice,3064011,Poznań,3
1609052,Łubniany,264011,Wrocław,21
1609052,Łubniany,1261011,Kraków,4
1609052,Łubniany,1465011,M.st.Warszawa,26
1609052,Łubniany,1603011,Kędzierzyn-Koźle,5
1609052,Łubniany,1604024,Kluczbork - miasto,7
1609052,Łubniany,1604032,Lasowice Wielkie,6
1609052,Łubniany,1605015,Gogolin - obszar wiejski,3
1609052,Łubniany,1605024,Krapkowice - miasto,6
1609052,Łubniany,1606032,Pokój,5
1609052,Łubniany,1608034,Olesno - miasto,5
1609052,Łubniany,1609012,Chrząstowice,13
1609052,Łubniany,1609022,Dąbrowa,8
1609052,Łubniany,1609032,Dobrzeń Wielki,65
1609052,Łubniany,1609042,Komprachcice,8
1609052,Łubniany,1609062,Murów,39
1609052,Łubniany,1609074,Niemodlin - miasto,6
1609052,Łubniany,1609084,Ozimek - miasto,8
1609052,Łubniany,1609085,Ozimek - obszar wiejski,10
1609052,Łubniany,1609092,Popielów,8
1609052,Łubniany,1609104,Prószków - miasto,4
1609052,Łubniany,1609105,Prószków - obszar wiejski,6
1609052,Łubniany,1609112,Tarnów Opolski,12
1609052,Łubniany,1609124,Tułowice - miasto,3
1609052,Łubniany,1609132,Turawa,104
1609052,Łubniany,1611034,Kolonowskie - miasto,6
1609052,Łubniany,1611054,Strzelce Opolskie - miasto,8
1609052,Łubniany,1661011,Opole,1368
1609052,Łubniany,2466011,Gliwice,3
1609052,Łubniany,2469011,Katowice,6
1609052,Łubniany,3064011,Poznań,5
1609062,Murów,264011,Wrocław,9
1609062,Murów,1465011,M.st.Warszawa,13
1609062,Murów,1604024,Kluczbork - miasto,30
1609062,Murów,1604025,Kluczbork - obszar wiejski,11
1609062,Murów,1604032,Lasowice Wielkie,10
1609062,Murów,1604044,Wołczyn - miasto,9
1609062,Murów,1606024,Namysłów - miasto,3
1609062,Murów,1606032,Pokój,20
1609062,Murów,1609012,Chrząstowice,6
1609062,Murów,1609032,Dobrzeń Wielki,86
1609062,Murów,1609052,Łubniany,61
1609062,Murów,1609084,Ozimek - miasto,7
1609062,Murów,1609085,Ozimek - obszar wiejski,4
1609062,Murów,1609092,Popielów,5
1609062,Murów,1609132,Turawa,26
1609062,Murów,1661011,Opole,279
1609074,Niemodlin - miasto,223052,Kobierzyce,4
1609074,Niemodlin - miasto,264011,Wrocław,22
1609074,Niemodlin - miasto,1261011,Kraków,5
1609074,Niemodlin - miasto,1465011,M.st.Warszawa,23
1609074,Niemodlin - miasto,1601022,Skarbimierz,7
1609074,Niemodlin - miasto,1601034,Grodków - miasto,9
1609074,Niemodlin - miasto,1601035,Grodków - obszar wiejski,4
1609074,Niemodlin - miasto,1601044,Lewin Brzeski - miasto,7
1609074,Niemodlin - miasto,1601045,Lewin Brzeski - obszar wiejski,4
1609074,Niemodlin - miasto,1603011,Kędzierzyn-Koźle,3
1609074,Niemodlin - miasto,1605014,Gogolin - miasto,5
1609074,Niemodlin - miasto,1605015,Gogolin - obszar wiejski,5
1609074,Niemodlin - miasto,1605024,Krapkowice - miasto,13
1609074,Niemodlin - miasto,1607034,Korfantów - miasto,6
1609074,Niemodlin - miasto,1607042,Łambinowice,12
1609074,Niemodlin - miasto,1607054,Nysa - miasto,26
1609074,Niemodlin - miasto,1609022,Dąbrowa,20
1609074,Niemodlin - miasto,1609042,Komprachcice,15
1609074,Niemodlin - miasto,1609075,Niemodlin - obszar wiejski,98
1609074,Niemodlin - miasto,1609084,Ozimek - miasto,3
1609074,Niemodlin - miasto,1609104,Prószków - miasto,4
1609074,Niemodlin - miasto,1609105,Prószków - obszar wiejski,5
1609074,Niemodlin - miasto,1609112,Tarnów Opolski,4
1609074,Niemodlin - miasto,1609124,Tułowice - miasto,70
1609074,Niemodlin - miasto,1609125,Tułowice - obszar wiejski,12
1609074,Niemodlin - miasto,1610044,Prudnik - miasto,3
1609074,Niemodlin - miasto,1661011,Opole,522
1609075,Niemodlin - obszar wiejski,215011,Oława,4
